"rgn_id","pressure","value","rgn_type","type_w_ant","rgn_ant_id","rgn_name"
178,"dem_dest",8.50498286800046e-05,"eez","eez",178,"Poland"
179,"dem_dest",-0.000982815494680126,"eez","eez",179,"France"
180,"dem_dest",-0.00115667244897298,"eez","eez",180,"United Kingdom"
181,"dem_dest",-0.00258875336042713,"eez","eez",181,"Ireland"
182,"dem_dest",0.00114601934878253,"eez","eez",182,"Spain"
183,"dem_dest",-0.000251044652935379,"eez","eez",183,"Portugal"
184,"dem_dest",-0.00168903645562597,"eez","eez",184,"Italy"
185,"dem_dest",-5.40584151167423e-05,"eez","eez",185,"Monaco"
186,"dem_dest",0.000132135700173554,"eez","eez",186,"Montenegro"
187,"dem_dest",-0.00446369383318092,"eez","eez",187,"Croatia"
188,"dem_dest",-0.0213137442246079,"eez","eez",188,"Slovenia"
189,"dem_dest",0.000178076285646297,"eez","eez",189,"Lithuania"
190,"dem_dest",-0.000547820294280729,"eez","eez",190,"Qatar"
191,"dem_dest",-2.3214519850977e-05,"eez","eez",191,"Iran"
192,"dem_dest",-0.00031927900507529,"eez","eez",192,"Iraq"
193,"dem_dest",-0.000267142373522451,"eez","eez",193,"Guinea Bissau"
194,"dem_dest",-0.00198734038355554,"eez","eez",194,"Guinea"
195,"dem_dest",0.00352904418661683,"eez","eez",195,"Ivory Coast"
196,"dem_dest",0.00646438026037939,"eez","eez",196,"Nigeria"
197,"dem_dest",-0.00493863065879669,"eez","eez",197,"Cameroon"
198,"dem_dest",-0.00264225873778794,"eez","eez",198,"Gabon"
199,"dem_dest",0.00517621554123859,"eez","eez",199,"Democratic Republic of the Congo"
200,"dem_dest",-0.00926620703803922,"eez","eez",200,"Angola"
202,"dem_dest",0.001291717067911,"eez","eez",202,"Tanzania"
203,"dem_dest",0.000647949403919691,"eez","eez",203,"India"
204,"dem_dest",0.00640177262659432,"eez","eez",204,"Bangladesh"
205,"dem_dest",0.00877220033444035,"eez","eez",205,"Myanmar"
206,"dem_dest",-0.00756673504186153,"eez","eez",206,"Malaysia"
207,"dem_dest",0.0100800050033763,"eez","eez",207,"Vietnam"
208,"dem_dest",-0.0447123312677648,"eez","eez",208,"Singapore"
209,"dem_dest",0.000521194102640734,"eez","eez",209,"China"
210,"dem_dest",0.00255527477279665,"eez","eez",210,"Japan"
212,"dem_dest",-0.000360681680643511,"eez","eez",212,"Gilbert Islands (Kiribati)"
214,"dem_dest",-0.000140860981875538,"eez","eez",214,"Egypt"
215,"dem_dest",-0.000464454960538862,"eez","eez",215,"Jordan"
216,"dem_dest",-0.000136191714739251,"eez","eez",216,"Indonesia"
218,"dem_dest",-0.000149413552675626,"eez","eez",218,"Canada"
219,"dem_dest",-0.00115757912927721,"eez","eez",219,"Saint Pierre and Miquelon"
220,"dem_dest",0.000295432185606949,"eez","eez",220,"Sint Maarten"
221,"dem_dest",-0.00228594586744943,"eez","eez",221,"Northern Saint-Martin"
222,"dem_dest",-0.000537040818775678,"eez","eez",222,"Sweden"
223,"dem_dest",0.000331979790712034,"eez","eez",223,"Norway"
224,"dem_dest",-0.000454184480035399,"eez","eez",224,"Chile"
227,"dem_dest",-0.000610840404792208,"eez","eez",227,"Jersey"
228,"dem_dest",-0.00140837171263801,"eez","eez",228,"Guernsey"
231,"dem_dest",0.000928969053084513,"eez","eez",231,"East Timor"
232,"dem_dest",-0.00176529024346647,"eez","eez",232,"Bosnia and Herzegovina"
237,"dem_dest",0.00153223123250915,"eez","eez",237,"Oecussi Ambeno"
244,"dem_dest",-0.00136327709661802,"eez","eez",244,"Curacao"
245,"dem_dest",-4.17086519119176e-05,"eez","eez",245,"Bonaire"
247,"dem_dest",-0.00598879698222737,"eez","eez",247,"Brunei"
248,"dem_dest",0.000247190620568326,"eez","eez",248,"Saba"
249,"dem_dest",-0.00012782570080493,"eez","eez",249,"Sint Eustatius"
250,"dem_dest",-0.00146938949629984,"eez","eez",250,"Aruba"
1,"dem_nondest_hb",-7.51511929389165e-06,"eez","eez",1,"Cocos Islands"
2,"dem_nondest_hb",-3.84295500317905e-05,"eez","eez",2,"Christmas Island"
3,"dem_nondest_hb",-0.000319056141232017,"eez","eez",3,"Norfolk Island"
4,"dem_nondest_hb",0,"eez","eez",4,"Macquarie Island"
5,"dem_nondest_hb",8.16753173696545e-05,"eez","eez",5,"New Caledonia"
6,"dem_nondest_hb",0.002406553023982,"eez","eez",6,"Vanuatu"
7,"dem_nondest_hb",3.9173965890292e-06,"eez","eez",7,"Solomon Islands"
8,"dem_nondest_hb",-0.000725317697555249,"eez","eez",8,"Palau"
9,"dem_nondest_hb",-0.000454383611039495,"eez","eez",9,"Micronesia"
10,"dem_nondest_hb",0,"eez","eez",10,"Nauru"
11,"dem_nondest_hb",0,"eez","eez",11,"Marshall Islands"
12,"dem_nondest_hb",0,"eez","eez",12,"Wake Island"
13,"dem_nondest_hb",-4.37466676745863e-06,"eez","eez",13,"Northern Mariana Islands and Guam"
14,"dem_nondest_hb",-0.00273442892935785,"eez","eez",14,"Taiwan"
15,"dem_nondest_hb",-3.41682584012571e-05,"eez","eez",15,"Philippines"
16,"dem_nondest_hb",-0.000479144536478549,"eez","eez",16,"Australia"
17,"dem_nondest_hb",-7.85009063285789e-05,"eez","eez",17,"Papua New Guinea"
18,"dem_nondest_hb",-4.52020699919594e-06,"eez","eez",18,"Fiji"
19,"dem_nondest_hb",0,"eez","eez",19,"Tuvalu"
20,"dem_nondest_hb",-0.0161706077788704,"eez","eez",20,"South Korea"
21,"dem_nondest_hb",-0.00475772117384942,"eez","eez",21,"North Korea"
24,"dem_nondest_hb",-0.00209627843867263,"eez","eez",24,"Cambodia"
25,"dem_nondest_hb",-0.000696535821611985,"eez","eez",25,"Thailand"
26,"dem_nondest_hb",0.00850198124336731,"eez","eez",26,"Andaman and Nicobar"
28,"dem_nondest_hb",-1.84171934865841e-05,"eez","eez",28,"Comoro Islands"
29,"dem_nondest_hb",-0.000150401654135142,"eez","eez",29,"Mayotte"
30,"dem_nondest_hb",-7.31766719830127e-07,"eez","eez",30,"Glorioso Islands"
31,"dem_nondest_hb",1.03083058417021e-05,"eez","eez",31,"Seychelles"
32,"dem_nondest_hb",-4.16921899070854e-05,"eez","eez",32,"Reunion"
33,"dem_nondest_hb",-4.56314342592672e-06,"eez","eez",33,"Juan de Nova Island"
34,"dem_nondest_hb",-0.000261704249567029,"eez","eez",34,"Bassas da India"
35,"dem_nondest_hb",-0.000198921384702945,"eez","eez",35,"Ile Europa"
36,"dem_nondest_hb",-0.000443733023245051,"eez","eez",36,"Ile Tromelin"
37,"dem_nondest_hb",-0.00015109945369915,"eez","eez",37,"Mauritius"
38,"dem_nondest_hb",-4.97994671976109e-06,"eez","eez",38,"British Indian Ocean Territory"
39,"dem_nondest_hb",3.78723008478272e-05,"eez","eez",39,"Maldives"
40,"dem_nondest_hb",-0.000270818116519231,"eez","eez",40,"Sri Lanka"
41,"dem_nondest_hb",0.000448704645225851,"eez","eez",41,"Mozambique"
42,"dem_nondest_hb",0.000298755766687661,"eez","eez",42,"Madagascar"
43,"dem_nondest_hb",-0.00329354594770245,"eez","eez",43,"Kenya"
44,"dem_nondest_hb",-5.29506916419969e-06,"eez","eez",44,"Somalia"
45,"dem_nondest_hb",-2.82502969539376e-05,"eez","eez",45,"Eritrea"
46,"dem_nondest_hb",0.000476782430324413,"eez","eez",46,"Djibouti"
47,"dem_nondest_hb",-0.000233731572387494,"eez","eez",47,"Yemen"
48,"dem_nondest_hb",-1.16542016200006e-05,"eez","eez",48,"Oman"
49,"dem_nondest_hb",0.000968839733335983,"eez","eez",49,"Sudan"
50,"dem_nondest_hb",0.00104589150212344,"eez","eez",50,"Saudi Arabia"
51,"dem_nondest_hb",0.000618335728606612,"eez","eez",51,"Kuwait"
52,"dem_nondest_hb",0.000365493373747964,"eez","eez",52,"Bahrain"
53,"dem_nondest_hb",0.0013307419485366,"eez","eez",53,"Pakistan"
54,"dem_nondest_hb",-0.00130850156006643,"eez","eez",54,"United Arab Emirates"
55,"dem_nondest_hb",3.85281433539387e-06,"eez","eez",55,"Azores"
56,"dem_nondest_hb",-7.68257187606051e-05,"eez","eez",56,"Cape Verde"
57,"dem_nondest_hb",9.58359097014172e-05,"eez","eez",57,"Madeira"
58,"dem_nondest_hb",-0.000372251866339063,"eez","eez",58,"Canary Islands"
59,"dem_nondest_hb",-0.000357299954538307,"eez","eez",59,"Belgium"
60,"dem_nondest_hb",-0.000661555056058622,"eez","eez",60,"Gibraltar"
61,"dem_nondest_hb",-0.00327100206380172,"eez","eez",61,"Tunisia"
62,"dem_nondest_hb",-0.00140838866119954,"eez","eez",62,"Morocco"
63,"dem_nondest_hb",-0.00338647402833799,"eez","eez",63,"Western Sahara"
64,"dem_nondest_hb",-0.0104044299611989,"eez","eez",64,"Mauritania"
65,"dem_nondest_hb",0.00611114911434853,"eez","eez",65,"Gambia"
66,"dem_nondest_hb",0.0010382387363975,"eez","eez",66,"Senegal"
67,"dem_nondest_hb",-0.000113902357795808,"eez","eez",67,"Libya"
68,"dem_nondest_hb",-0.000380808096470683,"eez","eez",68,"Malta"
69,"dem_nondest_hb",-2.73516067962542e-05,"eez","eez",69,"Latvia"
70,"dem_nondest_hb",-2.52340513674111e-05,"eez","eez",70,"Estonia"
71,"dem_nondest_hb",6.68523801150343e-05,"eez","eez",71,"Bulgaria"
72,"dem_nondest_hb",8.6837993130473e-05,"eez","eez",72,"Romania"
73,"dem_nondest_hb",0.00100856046787424,"eez","eez",73,"Russia"
74,"dem_nondest_hb",-2.10481446174908e-06,"eez","eez",74,"Georgia"
75,"dem_nondest_hb",0.000113011451686802,"eez","eez",75,"Ukraine"
76,"dem_nondest_hb",-0.000434714720453036,"eez","eez",76,"Turkey"
77,"dem_nondest_hb",-0.000277804719688532,"eez","eez",77,"Syria"
78,"dem_nondest_hb",-0.000315418039817295,"eez","eez",78,"Lebanon"
79,"dem_nondest_hb",0.00100560091431582,"eez","eez",79,"Israel"
80,"dem_nondest_hb",-5.01135202629543e-05,"eez","eez",80,"Greece"
81,"dem_nondest_hb",0.000878835343436996,"eez","eez",81,"Cyprus"
82,"dem_nondest_hb",-0.000190353898124507,"eez","eez",82,"Albania"
84,"dem_nondest_hb",0.000122531853367468,"eez","eez",84,"Algeria"
85,"dem_nondest_hb",-2.09471434985751e-05,"eez","eez",85,"Ascension"
86,"dem_nondest_hb",-3.98731054170169e-07,"eez","eez",86,"Saint Helena"
88,"dem_nondest_hb",-4.14107529058639e-05,"eez","eez",88,"Tristan da Cunha"
89,"dem_nondest_hb",2.69112198763895e-06,"eez","eez",89,"South Georgia and the South Sandwich Islands"
90,"dem_nondest_hb",-1.04783001518891e-05,"eez","eez",90,"Prince Edward Islands"
91,"dem_nondest_hb",0,"eez","eez",91,"Crozet Islands"
92,"dem_nondest_hb",-2.00866420280941e-05,"eez","eez",92,"Amsterdam Island and Saint Paul Island"
93,"dem_nondest_hb",0,"eez","eez",93,"Kerguelen Islands"
94,"dem_nondest_hb",6.62066233015848e-08,"eez","eez",94,"Heard and McDonald Islands"
95,"dem_nondest_hb",-4.30244824107415e-06,"eez","eez",95,"Falkland Islands"
96,"dem_nondest_hb",0.0027043806944794,"eez","eez",96,"Sierra Leone"
97,"dem_nondest_hb",-9.32704161096266e-05,"eez","eez",97,"Liberia"
98,"dem_nondest_hb",0.00483127650342258,"eez","eez",98,"Togo"
99,"dem_nondest_hb",0.000634435132738028,"eez","eez",99,"Benin"
100,"dem_nondest_hb",0.000756222495454839,"eez","eez",100,"Republique du Congo"
101,"dem_nondest_hb",-0.00054763657445685,"eez","eez",101,"Namibia"
102,"dem_nondest_hb",-0.000168983413389524,"eez","eez",102,"South Africa"
103,"dem_nondest_hb",2.34462584864655e-05,"eez","eez",103,"Sao Tome and Principe"
104,"dem_nondest_hb",-0.00117277669911526,"eez","eez",104,"Equatorial Guinea"
105,"dem_nondest_hb",-5.2186093893889e-10,"eez","eez",105,"Bouvet Island"
106,"dem_nondest_hb",0.00283411079087455,"eez","eez",106,"Ghana"
107,"dem_nondest_hb",-8.80007998205201e-08,"eez","eez",107,"Clipperton Island"
108,"dem_nondest_hb",-3.28232788538596e-05,"eez","eez",108,"Bermuda"
110,"dem_nondest_hb",-0.000208149628193357,"eez","eez",110,"Bahamas"
111,"dem_nondest_hb",-0.000324372078787482,"eez","eez",111,"Turks and Caicos Islands"
112,"dem_nondest_hb",-5.7052880425381e-05,"eez","eez",112,"Cuba"
113,"dem_nondest_hb",3.97206452648262e-06,"eez","eez",113,"Cayman Islands"
114,"dem_nondest_hb",-0.000354632648453368,"eez","eez",114,"Haiti"
115,"dem_nondest_hb",0.000327837185837105,"eez","eez",115,"Dominican Republic"
116,"dem_nondest_hb",-0.000128238728645305,"eez","eez",116,"Puerto Rico and Virgin Islands of the United States"
117,"dem_nondest_hb",-0.000814309627794969,"eez","eez",117,"British Virgin Islands"
118,"dem_nondest_hb",-0.000419695522904737,"eez","eez",118,"Anguilla"
119,"dem_nondest_hb",9.72958252878882e-05,"eez","eez",119,"Saint Kitts and Nevis"
120,"dem_nondest_hb",0.000440320492660489,"eez","eez",120,"Antigua and Barbuda"
121,"dem_nondest_hb",0.00030787564489227,"eez","eez",121,"Montserrat"
122,"dem_nondest_hb",-4.0372923090117e-05,"eez","eez",122,"Saint Lucia"
123,"dem_nondest_hb",-2.49940770791262e-06,"eez","eez",123,"Dominica"
124,"dem_nondest_hb",-1.27274524305848e-05,"eez","eez",124,"Barbados"
125,"dem_nondest_hb",-5.72048472856397e-05,"eez","eez",125,"Grenada"
126,"dem_nondest_hb",-0.00186542117233869,"eez","eez",126,"Trinidad and Tobago"
127,"dem_nondest_hb",-9.61303683108356e-06,"eez","eez",127,"Saint Vincent and the Grenadines"
129,"dem_nondest_hb",-0.000921069474428379,"eez","eez",129,"Panama"
130,"dem_nondest_hb",-0.000197301426145613,"eez","eez",130,"Costa Rica"
131,"dem_nondest_hb",-0.000557630315511936,"eez","eez",131,"Nicaragua"
132,"dem_nondest_hb",-0.000215274048267977,"eez","eez",132,"Colombia"
133,"dem_nondest_hb",-0.000442382822414539,"eez","eez",133,"Honduras"
134,"dem_nondest_hb",-0.00746615037766042,"eez","eez",134,"El Salvador"
135,"dem_nondest_hb",-0.00044053707800739,"eez","eez",135,"Mexico"
136,"dem_nondest_hb",-0.000638913642120126,"eez","eez",136,"Guatemala"
137,"dem_nondest_hb",-0.000735511473690889,"eez","eez",137,"Ecuador"
138,"dem_nondest_hb",-0.000296789760052719,"eez","eez",138,"Peru"
139,"dem_nondest_hb",-0.00708903799149531,"eez","eez",139,"Venezuela"
140,"dem_nondest_hb",-4.81233286410442e-05,"eez","eez",140,"Guadeloupe and Martinique"
141,"dem_nondest_hb",0.00569938237660064,"eez","eez",141,"Faeroe Islands"
143,"dem_nondest_hb",0.00111398129018936,"eez","eez",143,"Iceland"
144,"dem_nondest_hb",0.000401628416497392,"eez","eez",144,"Jan Mayen"
145,"dem_nondest_hb",-0.000138554745367558,"eez","eez",145,"Greenland"
146,"dem_nondest_hb",-2.58400425200696e-08,"eez","eez",146,"Pitcairn"
147,"dem_nondest_hb",-4.45855829520587e-06,"eez","eez",147,"French Polynesia"
148,"dem_nondest_hb",-1.74508420368921e-05,"eez","eez",148,"Line Islands (Kiribati)"
149,"dem_nondest_hb",-0.000117168954387934,"eez","eez",149,"Jarvis Island"
150,"dem_nondest_hb",-1.62267902067829e-05,"eez","eez",150,"Palmyra Atoll"
151,"dem_nondest_hb",-0.000145730644195532,"eez","eez",151,"American Samoa"
152,"dem_nondest_hb",0.00101539718438982,"eez","eez",152,"Samoa"
153,"dem_nondest_hb",4.43334250702342e-06,"eez","eez",153,"Cook Islands"
154,"dem_nondest_hb",-4.6546466485643e-07,"eez","eez",154,"Niue"
155,"dem_nondest_hb",-0.00212721704649813,"eez","eez",155,"Tonga"
156,"dem_nondest_hb",5.13696345851889e-09,"eez","eez",156,"Tokelau"
157,"dem_nondest_hb",5.08817703248038e-05,"eez","eez",157,"Phoenix Islands (Kiribati)"
158,"dem_nondest_hb",0,"eez","eez",158,"Howland Island and Baker Island"
159,"dem_nondest_hb",8.51404155750353e-05,"eez","eez",159,"Johnston Atoll"
161,"dem_nondest_hb",-4.02465718394564e-06,"eez","eez",161,"Wallis and Futuna"
162,"dem_nondest_hb",-1.71179244465215e-05,"eez","eez",162,"New Zealand"
163,"dem_nondest_hb",-4.77415300002187e-05,"eez","eez",163,"United States"
164,"dem_nondest_hb",-0.000447508677583248,"eez","eez",164,"Belize"
166,"dem_nondest_hb",-4.3219293165293e-05,"eez","eez",166,"Jamaica"
167,"dem_nondest_hb",-0.000792333454326356,"eez","eez",167,"Guyana"
168,"dem_nondest_hb",-0.000224666611373956,"eez","eez",168,"Suriname"
169,"dem_nondest_hb",-9.95917260875495e-05,"eez","eez",169,"French Guiana"
171,"dem_nondest_hb",-0.000339283006014041,"eez","eez",171,"Brazil"
172,"dem_nondest_hb",2.1928699498873e-05,"eez","eez",172,"Argentina"
173,"dem_nondest_hb",-0.000121969085789913,"eez","eez",173,"Uruguay"
174,"dem_nondest_hb",-3.57269605664999e-05,"eez","eez",174,"Finland"
175,"dem_nondest_hb",-0.000282059663053366,"eez","eez",175,"Denmark"
176,"dem_nondest_hb",0.000689575869863908,"eez","eez",176,"Germany"
177,"dem_nondest_hb",-0.000382904584158054,"eez","eez",177,"Netherlands"
178,"dem_nondest_hb",-0.00026502739007173,"eez","eez",178,"Poland"
179,"dem_nondest_hb",-0.00107786484717517,"eez","eez",179,"France"
180,"dem_nondest_hb",-0.000245838130249691,"eez","eez",180,"United Kingdom"
181,"dem_nondest_hb",-0.00158006106760059,"eez","eez",181,"Ireland"
182,"dem_nondest_hb",0.00111257131425391,"eez","eez",182,"Spain"
183,"dem_nondest_hb",0.00461642386928049,"eez","eez",183,"Portugal"
184,"dem_nondest_hb",-0.000565168224307357,"eez","eez",184,"Italy"
185,"dem_nondest_hb",-3.50840316307519e-05,"eez","eez",185,"Monaco"
186,"dem_nondest_hb",-0.000299877770021701,"eez","eez",186,"Montenegro"
187,"dem_nondest_hb",-0.000539438562820325,"eez","eez",187,"Croatia"
188,"dem_nondest_hb",-0.000399506722922148,"eez","eez",188,"Slovenia"
189,"dem_nondest_hb",-0.000426101253719505,"eez","eez",189,"Lithuania"
190,"dem_nondest_hb",-0.000225003607710544,"eez","eez",190,"Qatar"
191,"dem_nondest_hb",6.47284193177073e-05,"eez","eez",191,"Iran"
192,"dem_nondest_hb",-0.00473442052484674,"eez","eez",192,"Iraq"
193,"dem_nondest_hb",-0.000787257420183947,"eez","eez",193,"Guinea Bissau"
194,"dem_nondest_hb",-0.00186399154139012,"eez","eez",194,"Guinea"
195,"dem_nondest_hb",0.00249865656513925,"eez","eez",195,"Ivory Coast"
196,"dem_nondest_hb",0.0090845640424516,"eez","eez",196,"Nigeria"
197,"dem_nondest_hb",-7.34111299613429e-07,"eez","eez",197,"Cameroon"
198,"dem_nondest_hb",-0.00174374918785501,"eez","eez",198,"Gabon"
199,"dem_nondest_hb",0.0115411962328506,"eez","eez",199,"Democratic Republic of the Congo"
200,"dem_nondest_hb",0.00486680803160209,"eez","eez",200,"Angola"
202,"dem_nondest_hb",0.00135731620148613,"eez","eez",202,"Tanzania"
203,"dem_nondest_hb",0.00102013742636147,"eez","eez",203,"India"
204,"dem_nondest_hb",0.00821460444289468,"eez","eez",204,"Bangladesh"
205,"dem_nondest_hb",0.0224628498605721,"eez","eez",205,"Myanmar"
206,"dem_nondest_hb",-0.00343139078621411,"eez","eez",206,"Malaysia"
207,"dem_nondest_hb",-0.000461822230137614,"eez","eez",207,"Vietnam"
208,"dem_nondest_hb",-0.0219458410049075,"eez","eez",208,"Singapore"
209,"dem_nondest_hb",0.0027715050480231,"eez","eez",209,"China"
210,"dem_nondest_hb",0.00492583826759439,"eez","eez",210,"Japan"
212,"dem_nondest_hb",0.000656820112166137,"eez","eez",212,"Gilbert Islands (Kiribati)"
214,"dem_nondest_hb",0.000829903831380666,"eez","eez",214,"Egypt"
215,"dem_nondest_hb",0.000143332394998783,"eez","eez",215,"Jordan"
216,"dem_nondest_hb",0.000217124861876218,"eez","eez",216,"Indonesia"
218,"dem_nondest_hb",-0.000304723965799068,"eez","eez",218,"Canada"
219,"dem_nondest_hb",-0.000899837296037731,"eez","eez",219,"Saint Pierre and Miquelon"
220,"dem_nondest_hb",-9.41069944554543e-05,"eez","eez",220,"Sint Maarten"
221,"dem_nondest_hb",-0.000443362981137211,"eez","eez",221,"Northern Saint-Martin"
222,"dem_nondest_hb",-0.000144354598425917,"eez","eez",222,"Sweden"
223,"dem_nondest_hb",0.00151707595677126,"eez","eez",223,"Norway"
224,"dem_nondest_hb",-0.00142578336009358,"eez","eez",224,"Chile"
227,"dem_nondest_hb",-0.000316217962785242,"eez","eez",227,"Jersey"
228,"dem_nondest_hb",0.00823386245972439,"eez","eez",228,"Guernsey"
231,"dem_nondest_hb",-0.000520286322336339,"eez","eez",231,"East Timor"
232,"dem_nondest_hb",-0.000501221794613891,"eez","eez",232,"Bosnia and Herzegovina"
237,"dem_nondest_hb",0.000228392210485209,"eez","eez",237,"Oecussi Ambeno"
244,"dem_nondest_hb",-0.000137809548567771,"eez","eez",244,"Curacao"
245,"dem_nondest_hb",-1.0883939322733e-05,"eez","eez",245,"Bonaire"
247,"dem_nondest_hb",-0.0058250517060094,"eez","eez",247,"Brunei"
248,"dem_nondest_hb",-2.9289989452172e-05,"eez","eez",248,"Saba"
249,"dem_nondest_hb",0.000498028197658381,"eez","eez",249,"Sint Eustatius"
250,"dem_nondest_hb",-0.000518730639178279,"eez","eez",250,"Aruba"
1,"dem_nondest_lb",-4.87347324234588e-07,"eez","eez",1,"Cocos Islands"
2,"dem_nondest_lb",-3.58233653246734e-06,"eez","eez",2,"Christmas Island"
3,"dem_nondest_lb",8.51554131666816e-06,"eez","eez",3,"Norfolk Island"
4,"dem_nondest_lb",4.0676189091933e-05,"eez","eez",4,"Macquarie Island"
5,"dem_nondest_lb",-8.65037735931142e-05,"eez","eez",5,"New Caledonia"
6,"dem_nondest_lb",-0.000913112847567227,"eez","eez",6,"Vanuatu"
7,"dem_nondest_lb",-0.000437897657262822,"eez","eez",7,"Solomon Islands"
8,"dem_nondest_lb",0,"eez","eez",8,"Palau"
9,"dem_nondest_lb",0,"eez","eez",9,"Micronesia"
10,"dem_nondest_lb",0,"eez","eez",10,"Nauru"
11,"dem_nondest_lb",0,"eez","eez",11,"Marshall Islands"
12,"dem_nondest_lb",0,"eez","eez",12,"Wake Island"
13,"dem_nondest_lb",3.1620577091245e-07,"eez","eez",13,"Northern Mariana Islands and Guam"
14,"dem_nondest_lb",-0.000492497741404559,"eez","eez",14,"Taiwan"
15,"dem_nondest_lb",-0.000370814368217101,"eez","eez",15,"Philippines"
16,"dem_nondest_lb",-9.77767119680872e-05,"eez","eez",16,"Australia"
17,"dem_nondest_lb",-0.00148163200562953,"eez","eez",17,"Papua New Guinea"
